Origin,Destination,Origin State,Destination State,Flow,Error,Origin Lat,Origin Lon,Dest Lat,Dest Lon
Mendocino County,Pierce County,California,Washington,16.0,23.0,39.432388,123.442881,47.040716,122.144709
Mendocino County,Sacramento County,California,California,50.0,31.0,39.432388,123.442881,38.450011,121.340441
Mendocino County,San Bernardino County,California,California,56.0,66.0,39.432388,123.442881,34.857220,116.181197
Mendocino County,San Diego County,California,California,24.0,34.0,39.432388,123.442881,33.023604,116.776117
Mendocino County,San Francisco County,California,California,134.0,61.0,39.432388,123.442881,37.727239,123.032229
Mendocino County,San Luis Obispo County,California,California,89.0,138.0,39.432388,123.442881,35.385227,120.447540
Mendocino County,San Mateo County,California,California,35.0,34.0,39.432388,123.442881,37.414664,122.371542
Mendocino County,Santa Clara County,California,California,32.0,33.0,39.432388,123.442881,37.220777,121.690622
Mendocino County,Santa Cruz County,California,California,17.0,26.0,39.432388,123.442881,37.012488,122.007205
Mendocino County,Shasta County,California,California,18.0,22.0,39.432388,123.442881,40.760522,122.043550
Mendocino County,Solano County,California,California,25.0,28.0,39.432388,123.442881,38.267226,121.939594
Mendocino County,Sonoma County,California,California,848.0,234.0,39.432388,123.442881,38.532574,122.945194
Mendocino County,Sutter County,California,California,41.0,48.0,39.432388,123.442881,39.035257,121.702758
Mendocino County,Trinity County,California,California,40.0,61.0,39.432388,123.442881,40.647724,123.114404
Mendocino County,Washoe County,California,Nevada,34.0,51.0,39.432388,123.442881,40.703311,119.710315
Mendocino County,Yolo County,California,California,2.0,4.0,39.432388,123.442881,38.679268,121.903178
Merced County,Alameda County,California,California,966.0,260.0,37.194806,120.722802,37.648081,121.913304
Merced County,Butte County,California,California,13.0,22.0,37.194806,120.722802,39.665959,121.601919
Merced County,Calaveras County,California,California,4.0,6.0,37.194806,120.722802,38.187844,120.555115
Merced County,Cass County,California,North Dakota,23.0,33.0,37.194806,120.722802,46.927003,97.252375
Merced County,Contra Costa County,California,California,111.0,74.0,37.194806,120.722802,37.919479,121.951543
Merced County,Douglas County,California,Nebraska,17.0,24.0,37.194806,120.722802,41.297091,96.154066
Merced County,El Dorado County,California,California,4.0,7.0,37.194806,120.722802,38.785532,120.534398
Merced County,Fairfax County,California,Virginia,9.0,15.0,37.194806,120.722802,38.833743,77.276117
Merced County,Fresno County,California,California,1857.0,405.0,37.194806,120.722802,36.761006,119.655019
Merced County,Humboldt County,California,California,18.0,27.0,37.194806,120.722802,40.706673,123.925818
Merced County,Kern County,California,California,38.0,36.0,37.194806,120.722802,35.346629,118.729506
Merced County,King County,California,Washington,23.0,38.0,37.194806,120.722802,47.493554,121.832375
Merced County,Kings County,California,California,5.0,7.0,37.194806,120.722802,36.072478,119.815530
Merced County,Los Angeles County,California,California,178.0,118.0,37.194806,120.722802,34.196398,118.261862
Merced County,Madera County,California,California,1667.0,410.0,37.194806,120.722802,37.210039,119.749852
Merced County,Maricopa County,California,Arizona,15.0,24.0,37.194806,120.722802,33.346541,112.495534
Merced County,Marin County,California,California,18.0,28.0,37.194806,120.722802,38.051817,122.745974
Merced County,Mariposa County,California,California,98.0,52.0,37.194806,120.722802,37.570034,119.912860
Merced County,Merced County,California,California,68122.0,1757.0,37.194806,120.722802,37.194806,120.722802
Merced County,Monterey County,California,California,303.0,154.0,37.194806,120.722802,36.240107,121.315573
Merced County,Montgomery County,California,Pennsylvania,12.0,18.0,37.194806,120.722802,40.209999,75.370201
Merced County,Multnomah County,California,Oregon,19.0,24.0,37.194806,120.722802,45.547693,122.417173
Merced County,Napa County,California,California,18.0,27.0,37.194806,120.722802,38.507351,122.325995
Merced County,Nevada County,California,California,41.0,70.0,37.194806,120.722802,39.295191,120.773446
Merced County,Placer County,California,California,45.0,38.0,37.194806,120.722802,39.062032,120.722718
Merced County,Polk County,California,Iowa,10.0,15.0,37.194806,120.722802,41.684281,93.569720
Merced County,Riverside County,California,California,5.0,8.0,37.194806,120.722802,33.729828,116.002239
Merced County,Sacramento County,California,California,173.0,92.0,37.194806,120.722802,38.450011,121.340441
Merced County,San Benito County,California,California,1030.0,403.0,37.194806,120.722802,36.610702,121.085296
Merced County,San Bernardino County,California,California,25.0,33.0,37.194806,120.722802,34.857220,116.181197
Merced County,San Diego County,California,California,42.0,36.0,37.194806,120.722802,33.023604,116.776117
Merced County,San Francisco County,California,California,233.0,138.0,37.194806,120.722802,37.727239,123.032229
Merced County,San Joaquin County,California,California,1490.0,305.0,37.194806,120.722802,37.935034,121.272237
Merced County,San Luis Obispo County,California,California,47.0,64.0,37.194806,120.722802,35.385227,120.447540
Merced County,San Mateo County,California,California,252.0,161.0,37.194806,120.722802,37.414664,122.371542
Merced County,Santa Barbara County,California,California,13.0,22.0,37.194806,120.722802,34.537378,120.038485
Merced County,Santa Clara County,California,California,4259.0,493.0,37.194806,120.722802,37.220777,121.690622
Merced County,Santa Cruz County,California,California,240.0,138.0,37.194806,120.722802,37.012488,122.007205
Merced County,Shasta County,California,California,66.0,90.0,37.194806,120.722802,40.760522,122.043550
Merced County,Solano County,California,California,102.0,88.0,37.194806,120.722802,38.267226,121.939594
Merced County,Stanislaus County,California,California,11195.0,706.0,37.194806,120.722802,37.562384,121.002656
Merced County,Tulare County,California,California,157.0,147.0,37.194806,120.722802,36.230453,118.780542
Merced County,Tuolumne County,California,California,78.0,51.0,37.194806,120.722802,38.021451,119.964708
Merced County,Ventura County,California,California,15.0,28.0,37.194806,120.722802,34.358742,119.133143
Merced County,Yolo County,California,California,63.0,56.0,37.194806,120.722802,38.679268,121.903178
Mercer County,Orange County,New Jersey,California,17.0,26.0,40.282503,74.703724,33.675687,117.777207
Mercer County,San Francisco County,Kentucky,California,11.0,16.0,37.812085,84.879695,37.727239,123.032229
Mercer County,San Francisco County,New Jersey,California,35.0,33.0,40.282503,74.703724,37.727239,123.032229
Merrimack County,San Francisco County,New Hampshire,California,1.0,4.0,43.299485,71.680130,37.727239,123.032229
Merrimack County,Ventura County,New Hampshire,California,5.0,9.0,43.299485,71.680130,34.358742,119.133143
Mesa County,Contra Costa County,Colorado,California,5.0,7.0,39.019492,108.461837,37.919479,121.951543
Mesa County,Orange County,Colorado,California,13.0,22.0,39.019492,108.461837,33.675687,117.777207
Mesa County,San Francisco County,Colorado,California,15.0,23.0,39.019492,108.461837,37.727239,123.032229
Miami-Dade County,Contra Costa County,Florida,California,36.0,40.0,25.610494,80.499045,37.919479,121.951543
Miami-Dade County,Los Angeles County,Florida,California,66.0,47.0,25.610494,80.499045,34.196398,118.261862
Miami-Dade County,Merced County,Florida,California,10.0,17.0,25.610494,80.499045,37.194806,120.722802
Miami-Dade County,Orange County,Florida,California,9.0,15.0,25.610494,80.499045,33.675687,117.777207
Miami-Dade County,Sacramento County,Florida,California,12.0,21.0,25.610494,80.499045,38.450011,121.340441
Miami-Dade County,San Bernardino County,Florida,California,13.0,21.0,25.610494,80.499045,34.857220,116.181197
Miami-Dade County,San Francisco County,Florida,California,7.0,11.0,25.610494,80.499045,37.727239,123.032229
Miami-Dade County,Santa Clara County,Florida,California,9.0,15.0,25.610494,80.499045,37.220777,121.690622
Miami-Dade County,Ventura County,Florida,California,25.0,26.0,25.610494,80.499045,34.358742,119.133143
Middlesex County,Alameda County,Massachusetts,California,17.0,20.0,42.479477,71.396507,37.648081,121.913304
Middlesex County,Alameda County,New Jersey,California,18.0,21.0,40.439593,74.407585,37.648081,121.913304
Middlesex County,Kern County,Massachusetts,California,10.0,15.0,42.479477,71.396507,35.346629,118.729506
Middlesex County,Los Angeles County,Connecticut,California,16.0,25.0,,,34.196398,118.261862
Middlesex County,Los Angeles County,Massachusetts,California,72.0,54.0,42.479477,71.396507,34.196398,118.261862
Middlesex County,Los Angeles County,New Jersey,California,39.0,48.0,40.439593,74.407585,34.196398,118.261862
Middlesex County,Orange County,Massachusetts,California,32.0,39.0,42.479477,71.396507,33.675687,117.777207
Middlesex County,Plumas County,Connecticut,California,11.0,19.0,,,39.995170,120.829516
Middlesex County,Sacramento County,New Jersey,California,9.0,14.0,40.439593,74.407585,38.450011,121.340441
Middlesex County,San Bernardino County,Massachusetts,California,8.0,14.0,42.479477,71.396507,34.857220,116.181197
Middlesex County,San Diego County,Connecticut,California,11.0,14.0,,,33.023604,116.776117
Middlesex County,San Diego County,Massachusetts,California,11.0,17.0,42.479477,71.396507,33.023604,116.776117
Middlesex County,San Diego County,New Jersey,California,5.0,7.0,40.439593,74.407585,33.023604,116.776117
Middlesex County,San Diego County,Virginia,California,2.0,10.0,37.606828,76.527958,33.023604,116.776117
Middlesex County,San Francisco County,Massachusetts,California,45.0,48.0,42.479477,71.396507,37.727239,123.032229
Middlesex County,San Luis Obispo County,Massachusetts,California,26.0,39.0,42.479477,71.396507,35.385227,120.447540
Middlesex County,San Mateo County,Massachusetts,California,20.0,32.0,42.479477,71.396507,37.414664,122.371542
Middlesex County,Santa Barbara County,Massachusetts,California,10.0,16.0,42.479477,71.396507,34.537378,120.038485
Middlesex County,Santa Clara County,Massachusetts,California,113.0,58.0,42.479477,71.396507,37.220777,121.690622
Middlesex County,Santa Clara County,New Jersey,California,41.0,40.0,40.439593,74.407585,37.220777,121.690622
Middlesex County,Ventura County,Massachusetts,California,9.0,15.0,42.479477,71.396507,34.358742,119.133143
Midland County,San Luis Obispo County,Texas,California,32.0,48.0,31.870896,102.024326,35.385227,120.447540
Midland County,Santa Barbara County,Texas,California,6.0,10.0,31.870896,102.024326,34.537378,120.038485
Millard County,Orange County,Utah,California,3.0,5.0,39.094540,113.525014,33.675687,117.777207
Milwaukee County,Alameda County,Wisconsin,California,31.0,30.0,43.017655,87.481575,37.648081,121.913304
Milwaukee County,Los Angeles County,Wisconsin,California,45.0,31.0,43.017655,87.481575,34.196398,118.261862
Milwaukee County,San Francisco County,Wisconsin,California,28.0,39.0,43.017655,87.481575,37.727239,123.032229
Milwaukee County,Santa Clara County,Wisconsin,California,13.0,21.0,43.017655,87.481575,37.220777,121.690622
Milwaukee County,Siskiyou County,Wisconsin,California,2.0,4.0,43.017655,87.481575,41.587986,122.533287
Milwaukee County,Sonoma County,Wisconsin,California,11.0,17.0,43.017655,87.481575,38.532574,122.945194
Mineral County,Placer County,Nevada,California,3.0,6.0,38.516647,118.416279,39.062032,120.722718
Mineral County,San Diego County,Montana,California,14.0,18.0,47.155213,115.064550,33.023604,116.776117
Minnehaha County,Santa Clara County,South Dakota,California,2.0,4.0,43.667472,96.795726,37.220777,121.690622
Missoula County,Alameda County,Montana,California,3.0,6.0,47.027263,113.892681,37.648081,121.913304
Missoula County,Mendocino County,Montana,California,11.0,18.0,47.027263,113.892681,39.432388,123.442881
Missoula County,Sonoma County,Montana,California,5.0,7.0,47.027263,113.892681,38.532574,122.945194
Missoula County,Ventura County,Montana,California,33.0,51.0,47.027263,113.892681,34.358742,119.133143
Missoula County,Yolo County,Montana,California,3.0,4.0,47.027263,113.892681,38.679268,121.903178
Mobile County,Orange County,Alabama,California,8.0,15.0,30.684573,88.196568,33.675687,117.777207
Mobile County,San Diego County,Alabama,California,5.0,9.0,30.684573,88.196568,33.023604,116.776117
Modoc County,Butte County,California,California,2.0,6.0,41.592919,120.718370,39.665959,121.601919
Modoc County,Clark County,California,Nevada,9.0,13.0,41.592919,120.718370,36.214236,115.013819
Modoc County,Douglas County,California,Oregon,10.0,17.0,41.592919,120.718370,43.285904,123.154380
Modoc County,Klamath County,California,Oregon,100.0,50.0,41.592919,120.718370,42.683761,121.646168
Modoc County,Lake County,California,Oregon,33.0,30.0,41.592919,120.718370,42.788401,120.389790
Modoc County,Lassen County,California,California,48.0,35.0,41.592919,120.718370,40.721089,120.629931
Modoc County,Mariposa County,California,California,12.0,21.0,41.592919,120.718370,37.570034,119.912860
Modoc County,Modoc County,California,California,2612.0,322.0,41.592919,120.718370,41.592919,120.718370
Modoc County,Sacramento County,California,California,5.0,7.0,41.592919,120.718370,38.450011,121.340441
Modoc County,San Mateo County,California,California,18.0,25.0,41.592919,120.718370,37.414664,122.371542
Modoc County,Shasta County,California,California,65.0,35.0,41.592919,120.718370,40.760522,122.043550
Modoc County,Siskiyou County,California,California,223.0,117.0,41.592919,120.718370,41.587986,122.533287
Modoc County,Sutter County,California,California,6.0,11.0,41.592919,120.718370,39.035257,121.702758
Modoc County,Yolo County,California,California,1.0,3.0,41.592919,120.718370,38.679268,121.903178
Mohave County,Alameda County,Arizona,California,9.0,13.0,35.717705,113.749689,37.648081,121.913304
Mohave County,Imperial County,Arizona,California,8.0,12.0,35.717705,113.749689,33.040816,115.355395
Mohave County,Inyo County,Arizona,California,12.0,22.0,35.717705,113.749689,36.561977,117.403927
Mohave County,Kern County,Arizona,California,4.0,6.0,35.717705,113.749689,35.346629,118.729506
Mohave County,Los Angeles County,Arizona,California,394.0,166.0,35.717705,113.749689,34.196398,118.261862
Mohave County,Orange County,Arizona,California,106.0,72.0,35.717705,113.749689,33.675687,117.777207
Mohave County,Riverside County,Arizona,California,242.0,181.0,35.717705,113.749689,33.729828,116.002239
